,temperature,rain_1h,snow_1h,clouds_percentage,date_time,binary_holiday,population_density
29182,268.82,0.0,0.0,75,5,0,793
766,287.36,0.0,0.0,1,1,0,461
22,263.64,0.0,0.0,1,13,0,4914
4656,276.73,0.0,0.0,64,21,0,2676
21166,265.62,0.0,0.0,90,23,0,1579
31342,304.37,0.0,0.0,0,20,0,3254
621,296.88,0.0,0.0,20,11,0,4794
14653,254.82,0.0,0.0,90,0,0,543
34906,294.16,5.59,0.0,1,16,0,6006
23678,282.82,0.0,0.0,40,14,0,5076
18593,288.93,0.0,0.0,1,11,0,5419
1014,292.4,0.0,0.0,1,22,0,2641
17049,292.34,0.0,0.0,5,8,0,5960
10255,292.82,19.9,0.0,20,5,0,542
9948,271.27,0.0,0.0,75,12,0,3364
32398,294.08,0.0,0.0,75,20,0,3214
1761,274.62,0.25,0.0,1,21,0,2851
41714,274.74,1.02,0.0,90,10,0,4674
4472,285.059,0.0,0.0,68,1,0,377
4882,271.69,0.0,0.0,64,0,0,535
21061,273.36,0.0,0.0,90,1,0,404
35115,276.76,0.0,0.0,75,10,0,4361
4769,274.52,0.0,0.0,90,18,0,4160
38801,301.43,0.0,0.0,20,17,0,5636
28357,267.24,0.0,0.0,64,7,0,5361
25217,293.68,0.0,0.0,40,11,0,4174
2218,283.79,0.0,0.0,90,19,0,3500
40407,275.95,0.0,0.0,90,6,0,5574
20004,286.26,0.0,0.0,90,11,0,4472
7794,249.91,0.0,0.0,100,6,0,5110
8840,299.28,0.0,0.0,90,15,0,4204
40038,289.58,0.0,0.0,20,13,0,4703
19404,271.15,0.0,0.0,40,18,0,4556
9111,263.98,0.0,0.0,75,17,0,3455
21543,259.14,0.0,0.0,75,16,0,4687
14798,290.35,0.0,0.0,90,7,0,1665
11636,267.15,0.0,0.0,90,22,0,1622
17343,272.78,0.0,0.0,1,19,0,3608
11076,288.68,0.0,0.0,90,0,0,709
22328,300.21,0.0,0.0,5,17,0,5876
12057,296.88,0.0,0.0,90,23,0,2096
29715,289.22,0.0,0.0,20,14,0,4445
9476,279.59,0.0,0.0,40,21,0,2190
32852,284.58,0.0,0.0,1,2,0,583
32097,282.22,0.0,0.0,90,20,0,2977
24563,301.1,0.0,0.0,1,11,0,5098
39582,294.01,0.0,0.0,1,4,0,890
20968,295.16,0.0,0.0,40,22,0,2106
30325,276.26,0.0,0.0,1,3,0,336
40640,286.19,0.0,0.0,90,19,0,3260
28000,281.32,0.25,0.0,64,17,0,4402
9060,276.894,0.0,0.0,0,10,0,3014
32519,266.68,0.0,0.0,64,18,0,3982
28503,276.894,0.0,0.0,0,9,0,2276
365,274.25,0.0,0.0,1,4,0,425
35193,269.58,0.0,0.0,75,7,0,6626
30482,298.81,0.0,0.0,40,14,0,3454
15431,287.69,0.3,0.0,1,4,0,360
34394,292.82,0.51,0.0,90,18,0,4634
18205,273.75,0.0,0.0,75,12,0,4777
23240,298.01,0.0,0.0,1,21,0,2507
31134,274.23,0.76,0.0,90,14,0,5174
13192,288.29,0.0,0.0,12,7,0,6535
31587,271.41,0.0,0.0,1,3,0,394
31313,281.21,0.0,0.0,90,20,0,2723
34682,295.46,0.0,0.0,90,10,0,4393
19187,288.11,0.0,0.0,1,5,0,2910
43181,292.81,0.0,0.0,1,1,0,1236
8599,276.87,0.0,0.0,1,19,0,3638
8393,294.28,0.0,0.0,1,18,0,4312
28740,287.724,0.0,0.0,36,6,0,5599
37845,299.61,0.0,0.0,90,23,0,995
19853,285.72,0.0,0.0,90,4,0,405
29714,248.86,0.0,0.0,1,3,0,270
15211,289.72,0.0,0.0,75,8,0,6191
7921,300.77,0.0,0.0,40,11,0,3655
18521,275.03,0.0,0.0,90,9,0,2300
21462,287.6,0.0,0.0,20,16,0,6246
12385,294.17,0.0,0.0,1,19,0,4027
15956,257.18,0.0,0.0,64,17,0,5075
10547,264.28,0.0,0.0,1,1,0,707
10090,272.15,0.0,0.0,90,8,0,6036
31333,249.48,0.0,0.0,1,4,0,734
22739,302.06,0.0,0.0,1,16,0,4427
21430,282.43,0.0,0.0,90,19,0,3233
34173,293.65,12.19,0.0,88,16,0,4271
38687,297.0,0.0,0.0,0,13,0,4781
11622,288.65,0.0,0.0,20,17,0,6183
41618,292.97,1.09,0.0,75,7,0,5700
11508,259.33,0.0,0.0,1,20,0,3049
29118,275.65,0.0,0.0,90,14,0,5214
38900,253.33,0.0,0.0,85,12,0,5246
15807,275.95,0.0,0.0,90,5,0,2711
35460,293.81,0.0,0.0,1,21,0,2524
38141,297.22,0.0,0.0,8,18,0,3912
37489,273.08,0.0,0.0,1,5,0,516
28308,276.82,0.0,0.0,90,5,0,469
34466,279.08,0.0,0.0,40,16,0,6445
1287,304.09,0.0,0.0,20,18,0,3701
39131,270.48,0.0,0.0,90,18,0,1659
42799,274.74,0.0,0.0,90,8,0,1985
16095,301.15,0.0,0.0,75,19,0,3914
8105,279.83,0.0,0.0,64,19,0,3339
20419,296.28,0.0,0.0,12,10,0,4061
43139,250.9,0.0,0.0,75,7,0,5453
13667,271.58,0.0,0.0,40,21,0,2388
11607,284.07,0.0,0.0,1,10,0,4547
6125,300.02,0.0,0.0,40,10,0,4388
35239,274.0,0.0,0.0,1,1,0,972
22156,277.12,0.0,0.0,90,15,0,5544
3359,289.28,0.0,0.0,90,23,0,1093
16396,280.43,0.0,0.0,90,9,0,2687
16145,271.36,0.0,0.0,20,18,0,4511
21819,269.43,0.0,0.0,64,9,0,3147
41019,265.95,0.0,0.0,40,15,0,5364
13351,255.84,0.0,0.0,0,10,0,4548
16735,275.39,0.0,0.0,90,10,0,4665
15619,271.55,0.0,0.0,75,16,0,4356
7288,288.13,0.0,0.0,1,11,0,4405
20398,292.74,0.0,0.0,36,5,0,3024
3531,257.7,0.0,0.0,20,0,0,429
31297,285.42,0.0,0.0,5,7,0,5827
38785,274.82,0.0,0.0,90,20,0,3228
14956,277.54,0.0,0.0,75,16,0,6082
3002,295.04,0.0,0.0,1,23,0,3493
28466,265.03,0.0,0.0,64,2,0,287
32951,273.95,0.0,0.0,90,7,0,4724
42037,290.8,0.0,0.0,1,5,0,3121
36930,282.42,0.0,0.0,90,0,0,478
10282,275.55,0.0,0.0,75,9,0,4568
7928,276.793,0.0,0.0,64,8,0,3520
20893,262.52,0.0,0.0,64,3,0,324
14029,289.71,0.0,0.0,1,2,0,693
10535,285.58,0.0,0.0,1,3,0,381
19133,278.51,0.0,0.0,90,12,0,5514
22256,277.36,0.0,0.0,90,17,0,6248
37080,262.97,0.0,0.0,1,23,0,2621
29845,278.88,0.0,0.0,90,17,0,4201
1942,285.14,0.0,0.0,0,7,0,6633
30398,282.057,0.0,0.0,20,17,0,5762
12427,283.42,0.0,0.0,90,0,0,1279
43053,268.77,0.0,0.0,90,12,0,4943
10331,299.54,0.0,0.0,0,12,0,4880
40742,273.96,0.0,0.0,90,21,0,2373
13220,252.55,0.0,0.0,1,22,0,2440
19978,287.29,0.0,0.0,90,5,0,3091
37415,274.09,0.0,0.0,90,3,0,332
28541,295.163,0.0,0.0,8,17,0,5440
16634,299.15,0.0,0.0,1,20,0,2503
15896,290.58,0.0,0.0,1,4,0,952
7067,282.35,0.0,0.0,100,11,0,4339
28942,271.22,0.0,0.0,59,9,0,5171
29000,274.87,0.0,0.0,90,16,0,6601
19710,289.79,0.0,0.0,0,10,0,4189
37588,291.896,0.0,0.0,92,21,0,2929
40862,290.61,0.0,0.0,0,20,0,2372
12201,272.0,0.0,0.0,90,0,0,1103
31630,269.15,0.0,0.0,75,22,0,2552
1581,296.95,0.0,0.0,90,8,0,2329
18478,299.97,0.0,0.0,1,17,0,4609
15395,280.15,0.0,0.0,1,16,0,6823
16715,285.94,0.0,0.0,100,4,0,793
24188,278.54,0.0,0.0,1,20,0,2197
19300,269.29,0.0,0.0,90,19,0,1618
25390,274.86,0.0,0.0,90,11,0,5059
34230,303.08,0.0,0.0,75,15,0,4063
1290,289.28,0.0,0.0,40,1,0,454
2493,261.89,0.0,0.0,1,7,0,1995
14204,287.02,0.0,0.0,20,7,0,6339
36886,282.75,0.0,0.0,5,17,0,6368
26749,290.09,0.0,0.0,75,0,0,1507
11465,282.29,0.0,0.0,1,1,0,999
1417,292.81,1.78,0.0,40,21,0,2139
4885,277.15,0.0,0.0,40,3,0,380
30058,287.16,0.0,0.0,1,0,0,1674
23533,292.42,0.0,0.0,1,8,0,1801
10339,269.84,0.0,0.0,1,4,0,1007
27682,284.47,0.25,0.0,90,0,0,513
36233,292.54,0.0,0.0,0,9,0,4510
13142,284.74,0.0,0.0,90,12,0,5085
26607,262.75,0.0,0.0,1,0,0,1142
21655,298.21,18.03,0.0,0,16,0,6443
41034,281.61,0.0,0.0,93,0,0,542
28636,278.01,0.0,0.0,90,16,0,6843
16767,278.51,0.0,0.0,90,21,0,2727
2278,274.44,0.0,0.0,64,8,0,5945
31547,272.58,0.0,0.0,90,10,0,4195
10626,255.45,0.0,0.0,1,19,0,3128
34163,248.25,0.0,0.0,1,4,0,778
18289,292.1,0.0,0.0,80,23,0,1204
979,270.09,0.0,0.0,90,15,0,5720
4989,264.88,0.0,0.0,1,10,0,4286
41769,292.01,0.0,0.0,90,7,0,6414
261,271.51,0.0,0.0,1,8,0,2231
7325,268.34,0.0,0.0,75,12,0,4824
20634,270.86,0.0,0.0,90,20,0,889
4397,279.61,0.0,0.0,75,6,0,5592
6236,276.48,0.0,0.0,90,8,0,6098
34314,285.48,0.0,0.0,40,8,0,6254
22024,294.94,0.0,0.0,90,16,0,4451
26797,281.89,0.0,0.0,1,4,0,839
24633,292.07,0.0,0.0,90,23,0,1311
37602,274.55,0.0,0.0,90,7,0,2085
39551,264.75,0.0,0.0,75,23,0,1840
40644,286.64,0.38,0.0,90,11,0,4853
36014,300.04,0.0,0.0,8,17,0,5430
17195,274.44,0.0,0.0,1,2,0,497
39937,293.58,0.0,0.0,40,2,0,343
20675,288.53,0.0,0.0,1,0,0,578
3566,286.89,0.0,0.0,75,0,0,554
42071,303.18,0.0,0.0,12,15,0,6029
39444,294.47,0.0,0.0,36,12,0,5190
14773,282.52,0.0,0.0,20,6,0,5661
10965,286.15,0.0,0.0,40,13,0,5280
4178,291.68,0.38,0.0,90,23,0,984
18543,279.9,0.0,0.0,75,6,0,6146
39860,275.64,0.0,0.0,90,17,0,4206
26122,259.47,0.0,0.0,1,6,0,1048
23259,298.34,0.0,0.0,1,15,0,4455
11570,291.76,0.0,0.0,1,22,0,2200
3154,272.51,0.0,0.0,1,4,0,986
26251,290.89,0.0,0.0,1,21,0,2607
41137,294.71,0.0,0.0,75,15,0,5877
962,294.01,0.0,0.0,1,10,0,4699
5849,275.37,0.0,0.0,1,22,0,1738
16997,278.14,2.84,0.0,90,10,0,4126
33754,262.53,0.0,0.0,5,19,0,3294
2480,269.3,0.0,0.0,40,10,0,4771
43275,264.76,0.0,0.0,1,1,0,406
6097,281.15,0.0,0.0,75,22,0,1660
21574,298.58,0.0,0.0,1,15,0,4711
17082,273.79,0.0,0.0,90,13,0,5155
18744,264.48,0.0,0.0,64,16,0,6094
24073,283.88,0.0,0.0,90,11,0,5069
23991,271.7,0.0,0.0,40,8,0,6195
3620,264.15,0.0,0.0,90,13,0,4494
2852,274.15,0.0,0.0,90,20,0,2971
36898,291.46,0.0,0.0,90,17,0,6149
26567,264.65,0.0,0.0,1,0,0,1220
38041,286.252,0.0,0.0,0,8,0,1761
11048,295.88,0.0,0.0,5,13,0,5285
37888,261.85,0.0,0.0,1,4,0,844
33472,276.793,0.0,0.0,64,16,0,6430
12514,266.28,0.0,0.0,90,17,0,2706
42418,259.94,0.0,0.0,1,22,0,1749
17671,291.35,0.25,0.0,90,22,0,2356
34855,288.37,0.0,0.0,90,5,0,2957
7620,292.28,0.0,0.0,1,6,0,5950
17792,275.36,0.0,0.0,90,10,0,4482
5352,282.68,0.0,0.0,75,19,0,3459
27813,295.28,0.0,0.0,75,22,0,2200
24125,250.84,0.0,0.0,1,22,0,2311
13345,286.55,0.0,0.0,90,23,0,1452
12934,304.08,0.0,0.0,40,17,0,5805
10695,293.15,0.0,0.0,90,23,0,969
30545,293.1,0.0,0.0,20,18,0,4770
27707,257.08,0.0,0.0,1,11,0,3317
6509,290.1,0.0,0.0,1,22,0,2668
35060,275.95,0.0,0.0,90,14,0,5658
34311,256.14,0.0,0.0,1,3,0,353
36955,287.81,0.0,0.0,1,1,0,309
11027,297.61,12.7,0.0,90,19,0,3389
28011,267.9,0.0,0.0,40,14,0,5161
31512,279.867,0.0,0.0,0,10,0,4872
40508,298.35,0.0,0.0,75,18,0,4448
3171,287.17,0.84,0.0,24,18,0,4919
31474,289.73,0.0,0.0,90,23,0,1308
5738,300.62,0.0,0.0,40,19,0,3850
3789,265.35,0.0,0.0,75,3,0,365
15253,271.42,0.0,0.0,90,20,0,2686
28754,296.44,0.0,0.0,1,23,0,1218
15320,277.82,0.0,0.0,90,20,0,2772
6859,299.0,0.0,0.0,0,16,0,4543
32709,265.16,0.0,0.0,20,23,0,903
36290,266.79,0.0,0.0,64,19,0,3037
14413,294.82,0.0,0.0,0,10,0,5024
31762,277.36,0.0,0.0,80,7,0,6235
41885,272.44,0.0,0.0,64,22,0,2870
34134,273.939,0.0,0.0,0,15,0,5605
24466,277.0,0.0,0.0,90,4,0,854
24091,280.15,0.0,0.0,90,3,0,354
40622,269.31,0.0,0.0,64,1,0,339
39375,288.14,0.0,0.0,90,8,0,5423
41453,286.557,0.0,0.0,92,16,0,5107
32167,286.06,0.0,0.0,90,1,0,690
2077,274.31,0.0,0.0,20,14,0,5519
33114,289.55,0.0,0.0,40,5,0,3119
20591,295.6,2.76,0.0,90,16,0,5667
16672,287.96,1.72,0.0,90,2,0,227
22511,282.88,0.28,0.0,92,19,0,2813
9591,272.5,0.0,0.0,90,6,0,740
28788,290.54,0.0,0.0,40,9,0,3032
24255,280.16,0.0,0.0,90,7,0,1175
29522,287.0,1.83,0.0,90,22,0,1924
38502,291.15,0.0,0.0,1,2,0,598
12121,282.32,0.0,0.0,1,22,0,808
40481,284.99,0.0,0.0,1,10,0,4541
29983,290.36,0.0,0.0,20,21,0,2792
7261,275.58,0.0,0.0,1,23,0,1297
18558,285.78,0.0,0.0,1,23,0,1649
14866,250.15,0.0,0.0,1,6,0,5434
33166,296.15,0.0,0.0,90,16,0,4300
30132,272.49,0.0,0.0,90,11,0,4493
27450,274.15,0.0,0.0,90,20,0,2782
33060,267.18,0.0,0.0,90,23,0,1180
30957,275.22,0.0,0.0,90,9,0,2656
36154,290.19,0.0,0.0,0,19,0,4191
19188,288.5,0.0,0.0,1,10,0,4594
30329,256.1,0.0,0.0,75,5,0,1421
24290,293.55,0.0,0.0,1,5,0,3044
8578,275.08,0.0,0.0,90,2,0,530
4068,273.71,0.0,0.0,75,19,0,2939
39628,266.99,0.0,0.0,90,2,0,248
35206,274.02,0.0,0.0,90,3,0,387
28154,272.55,0.0,0.0,75,9,0,5403
4501,284.71,0.0,0.0,90,2,0,264
1516,270.81,0.0,0.0,90,5,0,2907
34350,268.82,0.0,0.0,64,20,0,2519
27969,296.23,0.0,0.0,0,11,0,4273
23876,278.06,0.0,0.0,90,15,0,4719
16501,279.54,0.0,0.0,90,3,0,342
3454,270.8,0.0,0.0,90,21,0,1246
24599,296.86,0.0,0.0,90,22,0,1709
33119,265.22,0.0,0.0,75,6,0,5183
4999,269.07,0.0,0.0,90,21,0,2567
20748,302.66,0.0,0.0,36,15,0,5797
30660,272.9,0.0,0.0,1,17,0,6233
9737,265.62,0.0,0.0,90,8,0,3196
24570,285.51,0.0,0.0,90,0,0,543
22758,299.589,0.0,0.0,12,20,0,3341
1131,292.59,0.0,0.0,1,7,0,6049
36696,289.66,0.0,0.0,1,10,0,4742
31515,287.03,0.0,0.0,1,2,0,543
40422,281.28,0.0,0.0,1,3,0,490
15381,275.15,0.0,0.0,90,23,0,1115
27178,256.12,0.0,0.0,64,19,0,2337
13300,283.65,0.0,0.0,90,4,0,889
28162,296.22,0.0,0.0,40,15,0,4347
18729,292.64,0.0,0.0,8,12,0,5340
26413,265.48,0.0,0.0,90,20,0,3443
25735,297.86,0.0,0.0,20,20,0,3014
9832,268.68,0.0,0.0,90,7,0,5664
13949,297.07,0.0,0.0,1,12,0,5348
15157,276.4,0.0,0.0,90,12,0,4520
10990,298.43,0.0,0.0,75,18,0,4057
454,279.75,0.0,0.0,1,16,0,6561
10473,290.23,0.0,0.0,40,3,0,380
30644,303.95,0.0,0.0,1,13,0,4494
26543,291.27,0.0,0.0,1,2,0,900
41470,290.84,4.79,0.0,90,15,0,5257
1284,265.09,0.0,0.0,40,20,0,2942
1200,254.55,0.0,0.0,1,0,0,1089
21152,268.37,0.0,0.0,5,11,0,4383
25588,267.65,0.0,0.0,90,3,0,386
2195,261.57,0.0,0.0,75,8,0,1417
42711,251.35,0.0,0.0,1,22,0,2349
12099,260.28,0.0,0.0,64,16,0,4687
4205,287.63,0.0,0.0,1,2,0,261
15358,279.27,0.0,0.0,75,10,0,4489
20997,278.49,0.0,0.0,20,23,0,1399
13262,302.54,0.0,0.0,75,18,0,3900
39178,286.21,0.0,0.0,1,3,0,309
22699,299.65,0.0,0.0,40,19,0,3815
2570,251.29,0.0,0.0,40,6,0,735
35515,283.75,0.0,0.0,1,17,0,4266
1027,275.89,0.0,0.0,1,16,0,6292
40754,292.87,0.0,0.0,40,10,0,4914
8,296.36,0.0,0.0,40,17,0,6221
33273,271.79,0.0,0.0,1,1,0,441
19098,274.95,0.0,0.0,90,8,0,5681
8029,271.46,0.0,0.0,90,4,0,877
42911,297.43,0.0,0.0,75,10,0,4703
6703,291.87,0.0,0.0,20,10,0,4384
29896,294.21,0.0,0.0,90,8,0,1682
28875,270.28,0.0,0.0,90,4,0,855
21341,294.29,0.0,0.0,75,13,0,5013
16497,304.18,0.0,0.0,1,13,0,5382
37333,290.28,0.0,0.0,75,10,0,4589
10943,280.86,0.0,0.0,1,23,0,972
37403,257.88,0.0,0.0,64,9,0,4762
9191,275.97,0.0,0.0,64,21,0,1895
17801,277.79,0.0,0.0,90,0,0,563
37785,279.87,0.0,0.0,90,3,0,358
5889,295.51,0.0,0.0,1,15,0,6103
24951,250.63,0.0,0.0,42,2,0,185
22199,292.22,0.0,0.0,40,8,0,5582
8323,293.7340000000001,0.0,0.0,88,19,0,3191
24583,290.56,0.0,0.0,90,19,0,3136
31980,284.29,0.0,0.0,20,14,0,5024
41462,263.32,0.0,0.0,90,3,0,436
29466,270.15,0.0,0.0,40,13,0,3977
31854,280.9,0.0,0.0,1,3,0,343
38083,277.14,0.25,0.0,90,12,0,5094
6198,271.51,0.0,0.0,1,16,0,6738
20252,288.73,0.0,0.0,1,6,0,5970
37081,273.49,0.0,0.0,90,22,0,1564
23399,271.79,0.0,0.0,75,10,0,3695
5872,266.36,0.0,0.0,75,10,0,4792
17079,263.27,0.0,0.0,20,14,0,3651
9967,271.37,0.0,0.0,90,2,0,646
39737,265.23,0.0,0.0,90,8,0,4172
10987,301.07,0.0,0.0,75,13,0,5034
33720,280.12,0.0,0.0,75,13,0,5074
32632,293.75,0.0,0.0,75,22,0,1978
40164,289.64,4.98,0.0,92,11,0,5088
18561,279.75,0.0,0.0,0,7,0,7241
40580,295.36,0.0,0.0,0,14,0,5496
42451,281.59,0.0,0.0,1,21,0,2449
32298,256.27,0.0,0.0,1,2,0,283
3784,267.73,0.0,0.0,90,9,0,5156
37630,277.22,0.0,0.0,90,8,0,5841
20660,289.23,0.0,0.0,1,0,0,705
30606,287.28,0.0,0.0,1,2,0,637
18802,264.22,0.0,0.0,1,0,0,717
10594,290.9,0.89,0.0,90,14,0,5095
29234,291.08,0.0,0.0,1,6,0,5580
22743,301.51,0.0,0.0,40,11,0,3790
28355,273.82,0.0,0.0,75,16,0,6677
10700,266.73,0.0,0.0,1,4,0,748
22658,294.97,0.0,0.0,80,3,0,400
10309,280.44,0.0,0.0,20,7,0,6517
4591,286.99,0.0,0.0,90,14,0,5556
9949,277.15,0.0,0.0,90,14,0,5330
15914,256.09,0.0,0.0,1,15,0,5788
8505,274.65,0.0,0.0,1,17,0,6501
18090,274.65,0.0,0.0,90,3,0,433
3563,274.82,0.0,0.0,90,7,0,5610
3530,258.89,0.0,0.0,1,22,0,2642
35759,259.35,0.0,0.0,1,9,0,5267
5050,255.82,0.0,0.0,90,19,0,3087
14401,271.03,0.0,0.0,90,21,0,2440
13599,275.942,0.0,0.0,24,22,0,1459
33124,291.62,0.0,0.0,90,16,0,4560
31088,284.31,0.0,0.0,75,17,0,4368
39343,290.88,0.0,0.0,40,10,0,4424
26094,296.46,0.0,0.0,20,18,0,4314
16910,295.08,0.0,0.0,1,1,0,347
41203,270.95,0.0,0.0,90,17,0,5088
43097,274.62,0.0,0.0,75,4,0,392
41454,267.95,0.0,0.0,5,13,0,5062
12353,288.02,0.0,0.0,56,12,0,4501
4690,273.86,0.0,0.0,90,21,0,2616
1479,290.99,0.0,0.0,40,5,0,3058
35999,273.88,0.0,0.0,90,21,0,1815
8292,299.79,0.0,0.0,40,14,0,4435
33884,293.11,0.0,0.0,24,21,0,3017
20283,252.22,0.0,0.0,1,5,0,781
5459,299.72,0.0,0.0,75,18,0,4676
32702,281.426,0.0,0.0,0,13,0,4532
6453,261.77,0.0,0.0,20,9,0,5082
20630,293.16,0.51,0.0,90,8,0,5732
33433,271.6,0.0,0.0,90,20,0,2543
41432,275.42,0.0,0.0,75,23,0,1267
22568,287.296,0.0,0.0,0,12,0,3921
4100,270.35,0.0,0.0,1,1,0,391
41809,275.31,0.0,0.0,90,23,0,1306
4315,258.78,0.0,0.0,64,13,0,4435
30591,291.62,0.0,0.0,36,23,0,1407
27467,274.01,0.0,0.0,1,20,0,3703
42366,264.08,0.0,0.0,1,0,0,548
13406,296.28,0.0,0.0,1,17,0,6046
11980,287.43,0.0,0.0,90,18,0,4495
26864,290.14,0.0,0.0,75,17,0,4383
39513,266.49,0.0,0.0,1,6,0,5691
40505,274.15,0.0,0.0,90,12,0,4908
43252,273.09,0.0,0.0,1,8,0,3032
24068,267.84,0.0,0.0,64,1,0,343
13144,290.21,0.0,0.0,40,13,0,3956
6297,294.57,0.0,0.0,1,1,0,997
6427,249.84,0.0,0.0,1,19,0,2995
35892,290.08,0.0,0.0,5,21,0,2367
36698,283.35,0.25,0.0,92,8,0,5620
42583,296.49,0.0,0.0,75,12,0,4117
34097,290.01,0.0,0.0,90,4,0,869
38221,292.93,0.76,0.0,40,15,0,5971
27110,294.07,0.0,0.0,90,9,0,4654
29839,273.65,0.0,0.0,90,8,0,754
20645,283.86,0.0,0.0,90,17,0,6253
27076,249.93,0.0,0.0,1,23,0,977
35366,284.79,0.0,0.0,90,13,0,4983
15791,289.83,0.0,0.0,90,20,0,2458
24331,264.22,0.0,0.0,90,5,0,435
9102,303.15,0.0,0.0,75,20,0,3114
17909,281.8,0.0,0.0,90,18,0,4195
35764,283.97,0.0,0.0,1,3,0,334
19126,291.07,0.0,0.0,20,6,0,5243
53,274.42,0.0,0.0,75,21,0,3742
34589,272.85,0.0,0.0,1,0,0,1125
37210,276.793,0.0,0.0,64,21,0,2614
34255,289.5,0.0,0.0,1,3,0,410
35867,266.53,0.0,0.0,1,18,0,4454
2095,293.25,1.27,0.0,75,20,0,2527
2704,251.22,0.0,0.0,1,22,0,1416
42273,271.22,0.0,0.0,90,2,0,285
13798,303.43,0.0,0.0,8,18,0,3470
37852,273.46,0.28,0.0,90,16,0,5835
4104,302.0,0.0,0.0,20,18,0,4181
21724,265.5,0.0,0.0,90,7,0,1348
22871,284.55,0.0,0.0,90,11,0,4490
35425,263.36,0.0,0.0,90,23,0,1894
29739,257.28,0.0,0.0,20,7,0,1842
23091,291.34,0.0,0.0,90,22,0,2933
12576,278.36,0.0,0.0,64,7,0,1092
32788,287.8,0.0,0.0,1,9,0,4995
16569,300.32,0.0,0.0,40,14,0,3997
31411,257.99,0.0,0.0,1,10,0,4364
10254,265.99,0.0,0.0,1,13,0,4206
37294,272.08,0.0,0.0,90,7,0,6114
18530,289.35,0.0,0.0,1,7,0,5934
8231,261.68,0.0,0.0,20,14,0,5136
31443,293.01,0.0,0.0,40,0,0,678
37686,283.35,0.25,0.0,92,8,0,5620
28586,284.08,0.0,0.0,90,8,0,6405
18122,293.69,0.0,0.0,90,8,0,2714
43382,280.02,0.0,0.0,90,1,0,946
32695,250.03,0.0,0.0,1,2,0,357
15301,281.4,0.0,0.0,90,5,0,2593
15701,299.26,0.0,0.0,0,17,0,6146
19714,299.84,0.0,0.0,5,17,0,6673
22571,259.21,0.0,0.0,90,3,0,337
6916,270.06,0.32,0.0,64,9,0,4665
32717,294.68,0.0,0.0,40,23,0,1172
31036,293.33,0.0,0.0,90,6,0,5530
17032,297.22,0.0,0.0,75,20,0,3261
345,278.35,0.98,0.0,90,10,0,4736
1897,291.91,0.0,0.0,12,13,0,5031
30218,298.44,0.0,0.0,40,10,0,4461
2142,285.05,0.0,0.0,90,19,0,3018
42704,300.33,0.0,0.0,40,18,0,4621
30929,259.65,0.0,0.0,1,9,0,5151
31693,271.15,0.0,0.0,90,11,0,3590
17538,281.09,0.0,0.0,1,0,0,1401
39677,278.05,0.0,0.0,1,17,0,5892
20767,295.44,0.0,0.0,5,22,0,2292
40761,275.9,0.0,0.0,90,11,0,4241
4193,265.93,0.0,0.0,90,15,0,5372
34580,289.28,0.0,0.0,75,19,0,2878
9623,282.98,0.51,0.0,90,2,0,833
15219,274.01,0.0,0.0,90,19,0,3330
19357,273.29,0.0,0.0,1,12,0,4666
23058,276.94,0.0,0.0,90,10,0,3331
22792,297.0,0.0,0.0,1,21,0,2938
34935,289.95,0.0,0.0,1,7,0,6306
2685,277.22,0.0,0.0,90,1,0,396
7926,299.18,0.0,0.0,1,21,0,2514
12149,279.28,0.0,0.0,90,19,0,3202
6375,284.35,0.0,0.0,90,10,0,4296
23498,283.22,0.0,0.0,1,4,0,353
3302,279.27,0.0,0.0,1,10,0,4843
6666,254.46,0.0,0.0,56,14,0,4684
38920,294.01,2.54,0.0,40,0,0,721
23966,254.84,0.0,0.0,98,20,0,2787
39890,292.52,0.71,0.0,90,8,0,5644
23997,287.68,0.0,0.0,90,2,0,292
1665,278.34,0.0,0.0,1,23,0,1350
39532,294.65,0.0,0.0,90,14,0,5135
29957,279.75,0.0,0.0,100,9,0,5094
22345,291.15,0.0,0.0,40,6,0,4912
18148,280.03,0.0,0.0,40,7,0,6831
19856,287.94,0.0,0.0,90,10,0,4359
13981,303.58,0.0,0.0,8,17,0,3889
13953,287.586,0.0,0.0,92,20,0,2886
29547,264.75,0.0,0.0,1,0,0,1169
28605,307.02,0.0,0.0,75,16,0,4231
9112,275.19,0.0,0.0,20,9,0,5291
21230,286.15,0.0,0.0,75,16,0,6597
20350,298.25,0.0,0.0,8,15,0,5873
12451,295.32,0.0,0.0,75,7,0,1314
19955,282.52,0.0,0.0,92,1,0,354
25342,279.97,0.0,0.0,75,13,0,5039
8458,298.1670000000001,0.0,0.0,92,16,0,4175
1259,267.51,0.0,0.0,1,19,0,2465
18432,269.84,0.0,0.0,20,8,0,5595
31282,274.59,0.0,0.0,1,10,0,4497
37752,273.49,0.0,0.0,1,0,0,553
40551,289.81,0.0,0.0,75,18,0,4990
23902,291.96,0.0,0.0,90,2,0,308
37462,285.18,0.0,0.0,32,6,0,831
18592,278.15,0.0,0.0,5,8,0,2181
43049,272.61,0.0,0.0,90,5,0,2714
28656,273.42,0.0,0.0,90,12,0,5312
36817,269.0,0.0,0.0,40,9,0,3514
9243,270.65,0.0,0.0,90,10,0,3616
16536,257.83,0.0,0.0,20,23,0,785
24109,271.06,0.0,0.0,64,16,0,6250
27515,304.69,0.0,0.0,75,16,0,3956
