,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
2927,None,259.07,0.0,0.0,90,Haze,haze,1/14/2013 13:00,4532,high
43844,None,289.16,0.0,0.0,1,Clear,sky is clear,5/5/2018 22:00,3145,medium
29352,None,270.72,0.0,0.0,5,Clear,sky is clear,12/22/2016 11:00,5200,high
39954,None,265.58,0.0,0.0,90,Clouds,overcast clouds,12/20/2017 19:00,3259,medium
47653,None,294.56,0.0,0.0,1,Clear,sky is clear,9/13/2018 10:00,4584,high
37226,None,285.69,0.0,0.0,1,Clear,sky is clear,9/17/2017 4:00,340,very low
23264,None,285.84,0.0,0.0,90,Mist,mist,5/11/2016 20:00,2749,low
16548,None,301.06,0.0,0.0,40,Clouds,scattered clouds,7/14/2015 15:00,5372,high
26651,None,289.45,0.0,0.0,1,Fog,fog,9/16/2016 2:00,257,very low
12000,None,256.4,0.0,0.0,40,Clouds,scattered clouds,2/4/2014 9:00,5119,high
29411,None,273.95,0.0,0.0,90,Clouds,overcast clouds,12/24/2016 4:00,465,very low
10519,None,261.72,0.0,0.0,90,Snow,light snow,12/8/2013 15:00,3344,medium
33362,None,292.29,0.0,0.0,90,Clouds,overcast clouds,5/4/2017 19:00,3799,medium
34700,None,286.87,0.0,0.0,1,Clear,sky is clear,6/21/2017 1:00,450,very low
27453,None,278.631,0.0,0.0,0,Clear,Sky is Clear,10/19/2016 22:00,1565,low
33682,None,297.52,0.0,0.0,75,Clouds,broken clouds,5/16/2017 14:00,4934,high
38747,None,274.35,0.0,0.0,5,Clear,sky is clear,11/7/2017 14:00,5273,high
35281,None,301.15,0.0,0.0,40,Clouds,scattered clouds,7/12/2017 12:00,4983,high
2316,None,260.24,0.0,0.0,20,Clouds,few clouds,12/23/2012 4:00,261,very low
31452,None,261.29,0.0,0.0,20,Clouds,few clouds,3/3/2017 7:00,6459,very high
10255,None,266.84,0.0,0.0,64,Mist,mist,12/1/2013 4:00,296,very low
25667,None,295.03,0.0,0.0,92,Rain,light rain,8/12/2016 1:00,556,very low
3187,None,256.96,0.0,0.0,40,Clouds,scattered clouds,1/27/2013 2:00,686,very low
18667,None,281.2,0.0,0.0,1,Clear,sky is clear,9/29/2015 8:00,5844,very high
4217,None,275.36,0.0,0.0,90,Rain,light rain,3/10/2013 19:00,2743,low
2993,None,272.11,0.0,0.0,90,Clouds,overcast clouds,1/17/2013 8:00,5912,very high
39481,None,282.55,0.0,0.0,90,Mist,mist,12/4/2017 17:00,5912,very high
37354,None,296.94,0.0,0.0,1,Clear,sky is clear,9/22/2017 4:00,865,very low
28013,None,273.81,0.0,0.0,1,Clear,sky is clear,11/12/2016 6:00,1177,very low
23850,None,289.06,0.0,0.0,90,Clouds,overcast clouds,6/1/2016 10:00,4831,high
33788,None,285.01,0.0,0.0,90,Clouds,overcast clouds,5/18/2017 20:00,3240,medium
41166,None,251.43,0.0,0.0,1,Clear,sky is clear,2/2/2018 3:00,439,very low
32841,None,282.88,0.0,0.0,90,Rain,light rain,4/19/2017 15:00,5875,very high
15433,None,294.49,0.0,0.0,64,Fog,fog,7/12/2014 5:00,963,very low
6018,None,289.28,0.0,0.0,40,Clouds,scattered clouds,5/14/2013 14:00,5640,high
11599,None,275.18,0.34,0.0,64,Rain,light rain,1/19/2014 12:00,3782,medium
38348,None,276.65,0.0,0.0,90,Mist,mist,10/26/2017 20:00,3222,medium
305,None,280.82,0.0,0.0,85,Mist,mist,10/15/2012 5:00,2606,low
45142,None,291.44,0.0,0.0,90,Drizzle,light intensity drizzle,6/19/2018 15:00,5852,very high
44958,None,299.75,0.0,0.0,1,Clear,sky is clear,6/14/2018 15:00,6192,very high
43783,None,294.35,0.0,0.0,1,Clear,sky is clear,5/3/2018 13:00,5332,high
41220,None,262.44,0.0,0.0,90,Snow,light snow,2/3/2018 21:00,2454,low
43219,None,272.22,0.0,0.0,90,Snow,light snow,4/14/2018 2:00,397,very low
10487,None,255.46,0.0,0.0,5,Clear,sky is clear,12/7/2013 14:00,4704,high
47397,None,294.78,0.69,0.0,90,Rain,moderate rain,9/4/2018 10:00,4403,high
5966,None,279.95,0.0,0.0,90,Clouds,overcast clouds,5/12/2013 10:00,2862,low
9395,None,284.63,0.0,0.0,1,Clear,sky is clear,10/10/2013 5:00,2935,medium
22152,None,279.87,0.0,0.0,90,Clouds,overcast clouds,3/31/2016 1:00,375,very low
41501,None,275.43,0.0,0.0,1,Haze,haze,2/14/2018 13:00,5027,high
40598,None,248.23,0.0,0.0,5,Clear,sky is clear,1/13/2018 8:00,2582,low
8094,None,289.12,0.0,0.0,48,Mist,mist,8/1/2013 2:00,344,very low
156,None,277.31,0.0,0.0,75,Clouds,broken clouds,10/9/2012 7:00,6449,very high
25083,None,297.888,0.0,0.0,0,Clear,Sky is Clear,7/20/2016 9:00,4528,high
5442,None,273.89,0.0,0.0,90,Snow,snow,4/23/2013 18:00,4641,high
22788,None,283.59,4.7,0.0,90,Rain,heavy intensity rain,4/25/2016 8:00,5521,high
39880,None,270.08,0.0,0.0,40,Haze,haze,12/18/2017 0:00,530,very low
24628,None,292.09,0.0,0.0,20,Clouds,few clouds,7/2/2016 22:00,2370,low
18817,None,293.77,0.0,0.0,90,Clouds,overcast clouds,10/6/2015 16:00,6557,very high
20921,None,272.62,0.0,0.0,1,Mist,mist,1/30/2016 3:00,469,very low
14553,None,281.46,0.0,0.0,1,Clear,sky is clear,5/22/2014 4:00,781,very low
45251,None,296.08,0.0,0.0,1,Haze,haze,6/23/2018 10:00,4318,medium
40088,None,251.15,0.0,0.0,1,Clear,sky is clear,12/26/2017 4:00,507,very low
44679,None,297.14,0.0,0.0,20,Clouds,few clouds,6/4/2018 12:00,4741,high
9988,None,279.37,0.0,0.0,90,Clouds,overcast clouds,11/19/2013 21:00,2499,low
41489,None,266.22,0.0,0.0,1,Haze,haze,2/14/2018 4:00,882,very low
20180,None,268.93,0.0,0.0,40,Clouds,scattered clouds,12/24/2015 16:00,4010,medium
6553,None,291.11,0.0,0.0,40,Rain,light rain,5/31/2013 3:00,373,very low
34351,None,295.59,0.0,0.0,20,Clouds,few clouds,6/8/2017 10:00,4508,high
30839,None,269.35,0.0,0.0,90,Mist,mist,2/7/2017 10:00,3927,medium
41771,None,265.72,0.0,0.0,1,Mist,mist,2/23/2018 22:00,2528,low
14244,None,289.04,2.98,0.0,90,Mist,mist,5/11/2014 23:00,1039,very low
24592,None,289.45,0.0,0.0,40,Clouds,scattered clouds,7/1/2016 10:00,4412,high
353,None,286.56,0.0,0.0,75,Clouds,broken clouds,10/17/2012 4:00,777,very low
6756,None,285.46,0.0,0.0,92,Rain,light rain,6/7/2013 0:00,715,very low
16708,None,295.34,0.0,0.0,1,Clear,sky is clear,7/19/2015 23:00,1414,very low
25258,None,304.56,0.0,0.0,20,Clouds,few clouds,7/26/2016 15:00,5215,high
25001,None,294.301,0.0,0.0,92,Rain,light rain,7/16/2016 23:00,1854,low
32335,None,283.27,0.0,0.0,90,Mist,mist,4/3/2017 12:00,4664,high
10949,None,263.71,0.0,0.0,64,Snow,light snow,12/25/2013 8:00,675,very low
39898,None,275.15,0.0,0.0,90,Clouds,overcast clouds,12/18/2017 14:00,5185,high
2318,None,261.5,0.0,0.0,20,Clouds,few clouds,12/23/2012 6:00,660,very low
15024,None,293.56,0.0,0.0,1,Clear,sky is clear,6/8/2014 19:00,3637,medium
47383,None,294.28,0.25,0.0,90,Haze,haze,9/4/2018 5:00,2863,low
10880,None,258.84,0.0,0.0,64,Snow,light snow,12/23/2013 0:00,555,very low
46593,None,294.92,0.0,0.0,5,Clear,sky is clear,8/10/2018 9:00,4584,high
22259,None,275.41,0.0,0.0,90,Clouds,overcast clouds,4/5/2016 21:00,4031,medium
21154,None,261.79,0.0,0.0,90,Snow,light snow,2/8/2016 9:00,4724,high
28371,None,273.95,0.0,0.0,90,Drizzle,light intensity drizzle,11/23/2016 7:00,4724,high
5872,None,288.36,0.0,0.0,1,Clear,sky is clear,5/9/2013 1:00,373,very low
13788,None,284.54,0.88,0.0,90,Rain,light rain,4/20/2014 1:00,679,very low
29430,None,274.55,0.0,0.0,90,Mist,mist,12/24/2016 15:00,3713,medium
26634,None,291.94,4.74,0.0,75,Rain,heavy intensity rain,9/15/2016 17:00,5272,high
22875,None,278.39,1.02,0.0,90,Drizzle,drizzle,4/28/2016 17:00,6048,very high
32092,None,275.22,0.0,0.0,90,Rain,light rain,3/26/2017 9:00,2656,low
45696,None,302.69,0.0,0.0,1,Clear,sky is clear,7/9/2018 20:00,2861,low
26064,None,290.73,4.57,0.0,90,Rain,heavy intensity rain,8/27/2016 11:00,4265,medium
7167,None,295.24,0.25,0.0,64,Rain,light rain,6/24/2013 3:00,324,very low
12941,None,272.05,0.0,0.0,75,Clouds,broken clouds,3/15/2014 17:00,4531,high
38246,None,290.36,0.0,0.0,5,Clear,sky is clear,10/22/2017 16:00,4786,high
9250,None,285.77,0.25,0.0,92,Drizzle,light intensity drizzle,10/4/2013 0:00,754,very low
45515,None,299.51,0.0,0.0,40,Clouds,scattered clouds,7/2/2018 21:00,2552,low
42553,None,276.8,0.0,0.0,1,Clear,sky is clear,3/22/2018 20:00,3510,medium
24724,None,292.5,0.0,0.0,75,Mist,mist,7/6/2016 8:00,5135,high
37590,None,291.55,0.0,0.0,40,Clouds,scattered clouds,9/30/2017 13:00,5409,high
20474,None,273.74,0.0,0.06,90,Mist,mist,1/7/2016 12:00,4879,high
19475,None,284.55,0.0,0.0,1,Clear,sky is clear,11/14/2015 13:00,4864,high
13582,None,284.15,0.0,0.0,40,Clouds,scattered clouds,4/11/2014 11:00,5299,high
10116,None,272.15,0.0,0.0,40,Clouds,scattered clouds,11/25/2013 1:00,267,very low
19052,None,281.66,0.0,0.0,1,Clear,sky is clear,10/17/2015 19:00,3632,medium
46605,None,297.76,0.0,0.0,1,Clear,sky is clear,8/10/2018 21:00,3374,medium
17039,None,296.13,0.0,0.0,1,Rain,light rain,8/2/2015 1:00,806,very low
45129,None,290.75,0.0,0.0,90,Mist,mist,6/19/2018 11:00,4346,medium
25062,None,297.888,0.0,0.0,0,Clear,Sky is Clear,7/19/2016 12:00,4141,medium
15683,None,297.85,0.0,0.0,1,Clear,sky is clear,7/22/2014 6:00,5588,high
25843,None,292.27,0.0,0.0,92,Clouds,overcast clouds,8/19/2016 9:00,4623,high
4566,None,271.66,0.0,0.0,90,Clouds,overcast clouds,3/27/2013 1:00,372,very low
20856,None,270.68,0.0,0.0,90,Clouds,overcast clouds,1/26/2016 16:00,6600,very high
28293,None,273.44,0.0,0.0,1,Clear,sky is clear,11/21/2016 21:00,1899,low
9486,None,283.27,0.64,0.0,92,Drizzle,drizzle,10/15/2013 15:00,5901,very high
47353,None,294.77,0.64,0.0,90,Rain,light rain,9/3/2018 11:00,3616,medium
30509,None,270.35,0.0,0.0,75,Clouds,broken clouds,1/26/2017 9:00,5144,high
12342,None,278.27,0.0,0.0,40,Clouds,scattered clouds,2/18/2014 15:00,5783,high
6963,None,294.9,0.0,0.0,90,Drizzle,light intensity drizzle,6/13/2013 19:00,3487,medium
14398,None,290.83,0.0,0.0,0,Haze,haze,5/17/2014 14:00,5308,high
40941,None,269.01,0.0,0.0,90,Mist,mist,1/24/2018 23:00,1074,very low
28191,None,279.03,0.0,0.0,90,Snow,snow,11/18/2016 11:00,4540,high
20329,None,260.55,0.0,0.0,90,Mist,mist,12/31/2015 9:00,3983,medium
24796,None,289.5,0.0,0.0,1,Mist,mist,7/9/2016 2:00,678,very low
17740,None,295.75,0.0,0.0,1,Clear,sky is clear,8/26/2015 14:00,5446,high
12285,None,259.77,0.0,0.0,1,Clear,sky is clear,2/16/2014 6:00,740,very low
17455,None,294.07,0.0,0.0,1,Clear,sky is clear,8/17/2015 12:00,4906,high
40035,None,264.84,0.0,0.0,90,Clouds,overcast clouds,12/24/2017 5:00,529,very low
38779,None,273.01,0.0,0.0,90,Snow,light snow,11/8/2017 23:00,1094,very low
28010,None,272.28,0.0,0.0,1,Clear,sky is clear,11/12/2016 3:00,336,very low
11135,None,250.89,0.0,0.0,90,Clouds,overcast clouds,1/1/2014 3:00,559,very low
39179,None,272.35,0.0,0.0,90,Clouds,overcast clouds,11/22/2017 23:00,1474,low
2252,None,268.92,0.0,0.0,90,Clouds,overcast clouds,12/21/2012 0:00,737,very low
38339,None,285.65,0.0,0.0,75,Clouds,broken clouds,10/26/2017 13:00,5220,high
18405,None,283.06,0.0,0.0,1,Clear,sky is clear,9/19/2015 4:00,433,very low
35499,None,293.94,0.0,0.0,90,Rain,moderate rain,7/19/2017 23:00,1228,very low
41614,None,269.28,0.0,0.0,90,Snow,light snow,2/19/2018 3:00,340,very low
5737,None,273.48,0.0,0.0,90,Snow,heavy snow,5/4/2013 9:00,4037,medium
24804,None,287.45,0.0,0.0,1,Fog,fog,7/9/2016 6:00,1474,low
12257,None,255.38,0.0,0.0,40,Clouds,scattered clouds,2/15/2014 2:00,542,very low
38414,None,274.15,0.0,0.0,90,Mist,mist,10/27/2017 19:00,3498,medium
2166,None,268.32,0.0,0.0,90,Haze,haze,12/18/2012 16:00,6493,very high
39069,None,273.0,0.0,0.0,1,Clear,sky is clear,11/18/2017 9:00,3676,medium
45528,None,294.02,0.0,0.0,1,Rain,light rain,7/3/2018 8:00,5017,high
26612,None,291.05,0.0,0.0,1,Clear,sky is clear,9/14/2016 19:00,3154,medium
43163,None,278.62,0.0,0.0,90,Clouds,overcast clouds,4/12/2018 21:00,2762,low
29732,None,265.28,0.0,0.0,90,Snow,light snow,1/3/2017 9:00,4555,high
31012,None,277.353,0.0,0.0,8,Clear,sky is clear,2/14/2017 11:00,4650,high
8081,None,293.47,0.0,0.0,12,Clouds,few clouds,7/31/2013 14:00,5655,high
42080,None,274.01,0.0,0.0,90,Drizzle,light intensity drizzle,3/5/2018 15:00,4151,medium
27306,None,277.268,0.0,0.0,0,Clear,Sky is Clear,10/13/2016 11:00,4394,high
28283,None,273.21,0.0,0.0,1,Clear,sky is clear,11/21/2016 11:00,4304,medium
11768,None,258.78,0.25,0.0,64,Rain,light rain,1/26/2014 1:00,600,very low
11494,None,261.74,0.0,0.0,64,Clouds,broken clouds,1/15/2014 13:00,4777,high
17123,None,297.17,0.0,0.0,40,Clouds,scattered clouds,8/5/2015 12:00,5064,high
4103,None,268.9,0.0,0.0,90,Snow,snow,3/6/2013 4:00,792,very low
16421,None,299.67,0.0,0.0,40,Clouds,scattered clouds,7/9/2015 16:00,6518,very high
4788,None,277.6,0.0,0.0,1,Clear,sky is clear,4/4/2013 23:00,1194,very low
28121,None,274.47,0.0,0.0,90,Mist,mist,11/16/2016 3:00,347,very low
29040,None,265.96,0.0,0.0,90,Snow,light snow,12/11/2016 18:00,2524,low
3945,None,267.73,0.0,0.0,90,Mist,mist,2/27/2013 9:00,5156,high
6692,None,289.78,0.0,0.0,92,Rain,light rain,6/5/2013 14:00,5550,high
27685,None,281.379,0.0,0.0,64,Rain,light rain,10/29/2016 21:00,3790,medium
46564,None,292.01,0.0,0.0,1,Mist,mist,8/9/2018 7:00,6313,very high
45206,None,297.58,0.0,0.0,75,Clouds,broken clouds,6/21/2018 18:00,4592,high
12433,None,259.77,0.0,0.0,20,Clouds,few clouds,2/22/2014 10:00,2775,low
1133,None,272.42,0.0,0.0,90,Clouds,overcast clouds,11/12/2012 10:00,2892,low
22972,None,278.31,0.0,0.0,1,Clear,sky is clear,5/2/2016 2:00,123,very low
21949,None,269.22,0.0,0.0,1,Clear,sky is clear,3/21/2016 7:00,6536,very high
7017,None,292.7,0.89,0.0,88,Rain,light rain,6/16/2013 2:00,674,very low
15455,None,295.96,0.0,0.0,92,Rain,light rain,7/12/2014 17:00,4377,high
21907,None,271.51,0.0,0.0,90,Mist,mist,3/19/2016 0:00,1155,very low
11913,None,257.37,0.0,0.0,0,Clear,sky is clear,1/31/2014 18:00,5115,high
34842,None,282.82,0.0,0.0,1,Clear,sky is clear,6/26/2017 4:00,843,very low
32332,None,281.65,0.0,0.0,90,Haze,haze,4/3/2017 10:00,3937,medium
14787,None,293.49,2.54,0.0,90,Rain,moderate rain,5/31/2014 21:00,2965,medium
38901,None,276.95,0.0,0.0,90,Mist,mist,11/13/2017 21:00,2048,low
20710,None,260.48,0.0,0.0,90,Snow,light snow,1/20/2016 3:00,345,very low
32578,None,282.34,0.0,0.0,40,Clouds,scattered clouds,4/11/2017 15:00,5791,high
12029,None,257.29,0.0,0.0,90,Clouds,overcast clouds,2/5/2014 14:00,5115,high
161,None,284.08,0.0,0.0,75,Clouds,broken clouds,10/9/2012 12:00,5067,high
11637,None,248.38,0.0,0.0,1,Clear,sky is clear,1/21/2014 3:00,302,very low
3783,None,257.3,0.0,0.0,70,Clouds,broken clouds,2/22/2013 5:00,2358,low
26580,None,289.19,0.0,0.0,40,Clouds,scattered clouds,9/13/2016 12:00,4706,high
30075,None,268.16,0.0,0.0,5,Clear,sky is clear,1/15/2017 19:00,2919,medium
32280,None,278.63,0.0,0.0,1,Clear,sky is clear,4/2/2017 1:00,868,very low
24684,None,293.05,0.0,0.0,75,Rain,light rain,7/5/2016 6:00,4739,high
27399,None,292.473,0.0,0.0,64,Rain,light rain,10/17/2016 14:00,4693,high
25849,None,296.49,0.0,0.0,80,Clouds,broken clouds,8/19/2016 15:00,5631,high
4920,None,277.86,0.0,0.0,90,Rain,light rain,4/9/2013 4:00,737,very low
5071,None,271.45,0.0,0.0,90,Snow,heavy snow,4/13/2013 3:00,351,very low
2035,None,275.85,0.0,0.0,90,Clouds,overcast clouds,12/15/2012 23:00,1621,low
20300,None,267.18,0.0,0.0,90,Fog,fog,12/29/2015 23:00,1180,very low
11876,None,268.34,0.25,0.0,90,Rain,light rain,1/30/2014 5:00,2519,low
45844,None,293.69,0.0,0.0,90,Fog,fog,7/14/2018 8:00,2714,low
6218,None,291.74,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5/20/2013 18:00,4197,medium
43390,None,277.01,0.0,0.0,75,Clouds,broken clouds,4/17/2018 21:00,3418,medium
36158,None,289.08,0.0,0.0,75,Mist,mist,8/11/2017 9:00,4694,high
20733,None,267.08,0.0,0.0,75,Mist,mist,1/20/2016 23:00,1017,very low
39755,None,264.93,0.0,0.0,90,Snow,light snow,12/14/2017 4:00,908,very low
1421,None,271.6,0.0,0.0,90,Mist,mist,11/23/2012 20:00,2543,low
18276,None,297.69,0.0,0.0,1,Clear,sky is clear,9/15/2015 11:00,4693,high
30061,None,254.59,0.0,0.0,1,Mist,mist,1/15/2017 6:00,922,very low
39247,None,275.22,0.0,0.0,75,Clouds,broken clouds,11/25/2017 17:00,4490,high
24412,None,288.3,0.0,0.0,8,Clear,sky is clear,6/24/2016 2:00,486,very low
33312,None,288.77,0.0,0.0,75,Clouds,broken clouds,5/2/2017 17:00,6274,very high
14656,None,299.45,0.0,0.0,75,Clouds,broken clouds,5/26/2014 11:00,3313,medium
23009,None,294.09,0.0,0.0,75,Clouds,broken clouds,5/3/2016 15:00,5857,very high
25290,None,296.15,0.0,0.0,90,Drizzle,light intensity drizzle,7/27/2016 15:00,4941,high
1056,None,280.05,0.0,0.0,20,Clouds,few clouds,11/10/2012 10:00,3837,medium
37155,None,300.79,0.0,0.0,1,Clear,sky is clear,9/14/2017 13:00,5184,high
5852,None,283.79,0.0,0.0,1,Clear,sky is clear,5/8/2013 5:00,2774,low
46473,None,292.22,0.0,0.0,1,Mist,mist,8/6/2018 4:00,890,very low
1880,None,272.12,0.0,0.0,90,Snow,heavy snow,12/10/2012 14:00,4205,medium
46443,None,295.08,0.0,0.0,1,Mist,mist,8/5/2018 2:00,689,very low
33771,None,281.83,0.0,0.0,90,Rain,moderate rain,5/18/2017 8:00,6156,very high
14991,None,288.25,0.25,0.0,40,Rain,light rain,6/7/2014 18:00,4424,high
10642,None,261.67,0.0,0.0,64,Clouds,broken clouds,12/13/2013 9:00,4917,high
19094,None,289.73,0.0,0.0,1,Clear,sky is clear,10/20/2015 12:00,4811,high
26181,None,293.29,0.0,0.0,90,Clouds,overcast clouds,8/30/2016 9:00,5294,high
35437,None,297.75,0.0,0.0,90,Rain,proximity shower rain,7/18/2017 11:00,4482,high
37608,None,286.36,0.0,0.0,90,Rain,moderate rain,10/1/2017 5:00,765,very low
31751,None,270.22,0.0,0.0,1,Clear,sky is clear,3/14/2017 19:00,3355,medium
35889,None,290.51,0.0,0.0,90,Thunderstorm,proximity thunderstorm,8/3/2017 3:00,390,very low
12809,None,275.72,0.0,0.0,1,Clear,sky is clear,3/10/2014 5:00,2478,low
15469,None,290.11,0.0,0.0,1,Clear,sky is clear,7/13/2014 7:00,1502,low
40671,None,258.74,0.0,0.0,90,Haze,haze,1/15/2018 6:00,3637,medium
5954,None,286.71,0.0,0.0,75,Clouds,broken clouds,5/11/2013 23:00,1374,very low
29934,None,265.78,0.0,0.0,90,Fog,fog,1/10/2017 14:00,3945,medium
8647,None,302.7,0.0,0.0,56,Clouds,broken clouds,8/25/2013 13:00,4751,high
48090,None,282.51,0.0,0.0,40,Clouds,scattered clouds,9/26/2018 10:00,4523,high
41255,None,253.5,0.0,0.0,5,Clear,sky is clear,2/5/2018 0:00,836,very low
38587,None,276.08,0.0,0.0,90,Mist,mist,11/2/2017 10:00,4606,high
5700,None,277.82,0.0,0.0,90,Clouds,overcast clouds,5/3/2013 0:00,648,very low
23274,None,284.32,0.0,0.0,90,Mist,mist,5/12/2016 0:00,573,very low
45327,None,292.35,0.0,0.0,90,Mist,mist,6/26/2018 3:00,353,very low
41652,None,266.43,0.0,0.0,90,Snow,light snow,2/20/2018 0:00,434,very low
46532,None,289.75,0.0,0.0,1,Fog,fog,8/8/2018 4:00,912,very low
27153,None,279.027,0.0,0.0,92,Rain,moderate rain,10/7/2016 0:00,517,very low
12696,None,266.29,0.0,0.0,1,Clear,sky is clear,3/5/2014 11:00,4557,high
4072,None,269.79,0.0,0.0,90,Clouds,overcast clouds,3/5/2013 3:00,369,very low
20245,None,266.33,0.0,0.0,1,Clear,sky is clear,12/27/2015 14:00,4464,high
7243,None,296.78,0.0,0.0,76,Clouds,broken clouds,6/27/2013 1:00,488,very low
5072,None,271.45,0.0,0.0,90,Mist,mist,4/13/2013 3:00,351,very low
11255,None,276.793,0.0,0.0,64,Clouds,broken clouds,1/6/2014 1:00,277,very low
26485,None,295.81,0.0,0.0,40,Clouds,scattered clouds,9/9/2016 16:00,6156,very high
46533,None,289.55,0.0,0.0,40,Mist,mist,8/8/2018 5:00,3119,medium
3832,None,270.3,0.0,0.0,90,Snow,heavy snow,2/23/2013 15:00,4492,high
43772,None,283.168,0.0,0.0,0,Clear,Sky is Clear,5/3/2018 2:00,259,very low
20185,Christmas Day,269.09,0.0,0.0,90,Snow,light snow,12/25/2015 0:00,894,very low
25549,None,288.57,0.0,0.0,12,Clouds,few clouds,8/7/2016 3:00,561,very low
1967,None,265.22,0.0,0.0,75,Mist,mist,12/13/2012 6:00,5183,high
23870,None,286.05,0.0,0.0,75,Clouds,broken clouds,6/2/2016 5:00,3008,medium
19846,None,275.96,0.0,0.0,90,Mist,mist,12/6/2015 9:00,3163,medium
11337,None,265.73,0.0,0.0,40,Clouds,scattered clouds,1/9/2014 16:00,6421,very high
27644,None,281.915,0.0,0.0,56,Clouds,broken clouds,10/28/2016 4:00,799,very low
36646,None,291.62,0.0,0.0,90,Rain,heavy intensity rain,8/26/2017 16:00,4560,high
1407,None,282.15,0.0,0.0,75,Clouds,broken clouds,11/23/2012 13:00,3800,medium
43135,None,279.79,0.0,0.0,90,Clouds,overcast clouds,4/11/2018 20:00,2804,low
20911,None,273.0,0.0,0.0,90,Clouds,overcast clouds,1/29/2016 17:00,6047,very high
16368,None,290.75,0.0,0.0,40,Clouds,scattered clouds,7/7/2015 11:00,4477,high
10762,None,259.26,0.0,0.0,64,Clouds,broken clouds,12/18/2013 1:00,417,very low
46235,None,298.82,0.0,0.0,40,Clouds,scattered clouds,7/28/2018 16:00,3974,medium
15041,None,291.47,0.0,0.0,92,Clouds,overcast clouds,6/9/2014 12:00,4896,high
46028,None,296.36,0.0,0.0,75,Rain,light rain,7/20/2018 13:00,5169,high
45253,None,298.48,0.0,0.0,40,Clouds,scattered clouds,6/23/2018 12:00,5018,high
47216,None,285.41,0.25,0.0,1,Rain,light rain,8/30/2018 5:00,3070,medium
33945,None,283.16,0.0,0.0,40,Rain,moderate rain,5/23/2017 2:00,300,very low
34002,None,282.01,0.0,0.0,1,Fog,fog,5/25/2017 7:00,6500,very high
45740,None,304.08,0.0,0.0,75,Clouds,broken clouds,7/11/2018 15:00,5817,high
21534,None,281.55,0.0,0.0,1,Clear,sky is clear,2/27/2016 20:00,3496,medium
8321,None,295.89,0.0,0.0,0,Clear,Sky is Clear,8/10/2013 14:00,4721,high
652,None,278.07,0.0,0.0,90,Rain,heavy intensity rain,10/26/2012 6:00,5426,high
7,None,293.86,0.0,0.0,1,Clear,sky is clear,10/2/2012 16:00,6015,very high
16753,None,297.3,0.0,0.0,1,Clear,sky is clear,7/21/2015 20:00,3360,medium
6832,None,291.58,0.0,0.0,88,Drizzle,light intensity drizzle,6/9/2013 21:00,2322,low
34348,None,291.8,0.0,0.0,75,Clouds,broken clouds,6/8/2017 7:00,6473,very high
38447,None,271.75,0.0,0.0,1,Clear,sky is clear,10/29/2017 1:00,696,very low
33834,None,279.02,0.0,0.0,90,Rain,moderate rain,5/20/2017 13:00,4219,medium
12949,None,265.64,0.0,0.0,1,Clear,sky is clear,3/16/2014 1:00,981,very low
30960,None,275.88,0.0,0.0,40,Rain,light rain,2/12/2017 1:00,829,very low
31231,None,277.22,0.0,0.0,90,Clouds,overcast clouds,2/22/2017 23:00,1276,very low
1904,None,266.76,0.0,0.0,90,Mist,mist,12/10/2012 23:00,976,very low
9938,None,277.15,0.0,0.0,90,Clouds,overcast clouds,11/17/2013 15:00,4345,medium
38815,None,265.81,0.0,0.0,1,Clear,sky is clear,11/10/2017 12:00,5106,high
6290,None,286.93,0.0,0.0,90,Rain,light rain,5/22/2013 16:00,6702,very high
44055,None,294.08,0.0,0.0,1,Clear,sky is clear,5/13/2018 16:00,4169,medium
8248,None,288.15,0.0,0.0,0,Clear,Sky is Clear,8/7/2013 3:00,373,very low
8300,None,296.51,0.0,0.0,40,Clouds,scattered clouds,8/9/2013 15:00,5999,very high
19494,None,289.44,0.0,0.0,1,Clear,sky is clear,11/15/2015 16:00,4727,high
34369,None,290.08,0.0,0.0,1,Clear,sky is clear,6/9/2017 4:00,841,very low
16881,None,302.58,0.0,0.0,40,Clouds,scattered clouds,7/26/2015 14:00,3607,medium
28496,None,279.68,0.0,0.0,1,Clear,sky is clear,11/26/2016 15:00,3995,medium
46191,None,292.22,0.0,0.0,75,Rain,light rain,7/26/2018 20:00,3154,medium
12271,None,265.59,0.0,0.0,90,Clouds,overcast clouds,2/15/2014 16:00,3871,medium
15538,None,285.2,0.0,0.0,1,Clear,sky is clear,7/16/2014 5:00,3065,medium
